uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline,dbpedia_is_person
<http://dbpedia.org/resource/Richard_Sennett>,Richard Sennett,0.3369390575191313,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gerard_van_Swieten>,Gerard van Swieten,0.3368698380752841,1,0,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_McCance>,Robert McCance,0.3368254464285715,0,2,2,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Vladimir_Vernadsky>,Vladimir Vernadsky,0.3367662824648859,1,3,4,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Colin_Maclaurin>,Colin Maclaurin,0.3366560049087744,0,2,2,1,7,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gary_M._Feinman>,Gary M. Feinman,0.3364687500000001,0,0,0,3,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gretchen_Kalonji>,Gretchen Kalonji,0.3364687500000001,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carl_Rettenmeyer>,Carl Rettenmeyer,0.3364687500000001,1,1,2,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ludwig_Danzer>,Ludwig Danzer,0.3364687500000001,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Albert_Folch_Folch>,Albert Folch Folch,0.3364687500000001,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Norman_L._Bowen>,Norman L. Bowen,0.3364687500000001,1,0,1,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wil_van_der_Aalst>,Wil van der Aalst,0.3364687500000001,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_Stout>,George Stout,0.3364345275818654,2,6,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Stromeyer>,Friedrich Stromeyer,0.3363848757727405,1,0,1,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wendy_Suzuki>,Wendy Suzuki,0.3362916666666667,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_Hill_Mathewson_Lawrence>,George Hill Mathewson Lawrence,0.3361417926796925,0,1,1,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bernard-Henri_Lévy>,Bernard-Henri Lévy,0.3361387895755909,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/James_Reist_Stoner_Jr.>,James Reist Stoner Jr.,0.3361205795731873,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Harry_Buhrman>,Harry Buhrman,0.3360817508654624,0,2,2,1,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marshall_Sahlins>,Marshall Sahlins,0.3360305896711837,2,3,5,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alan_Feduccia>,Alan Feduccia,0.3358868287773529,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Baron_d'Holbach>,Baron d'Holbach,0.3357770418978147,22,4,26,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Fernando_Codá_Marques>,Fernando Codá Marques,0.3356220395448451,0,4,4,3,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nathan_Salmon>,Nathan Salmon,0.3354914209412476,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gustaf_Kossinna>,Gustaf Kossinna,0.3354722078383534,3,2,5,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Dirk_Polder>,Dirk Polder,0.3353284093331936,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stephen_Schiffer>,Stephen Schiffer,0.335071364862106,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gonzalo_Vial_Correa>,Gonzalo Vial Correa,0.3350617944781901,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edmund_W._Gordon>,Edmund W. Gordon,0.3350496742672149,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Karl_H._Pribram__Karl_H._Pribram__1>,Karl H. Pribram  Karl H. Pribram  1,0.3348805314297629,0,3,3,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alan_Walker_(anthropologist)>,Alan Walker (anthropologist),0.334875,0,3,3,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Emily_Arnesen>,Emily Arnesen,0.334875,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Kamrun_Nahar>,Kamrun Nahar,0.334875,0,0,0,3,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Graham_Priest>,Graham Priest,0.3348381692480497,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bengt_Strömgren>,Bengt Strömgren,0.3348183501831086,0,3,3,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Thomas_Ligotti>,Thomas Ligotti,0.3347801017823603,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_Strohman>,Richard Strohman,0.3346377083333333,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Florence_Owens_Thompson>,Florence Owens Thompson,0.3346252983583517,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Boris_Groys>,Boris Groys,0.3341070746909877,0,10,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Keiji_Nishitani>,Keiji Nishitani,0.3339825944325605,1,6,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Kevin_Carson>,Kevin Carson,0.3339559906439221,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/M._M._Sharif>,M. M. Sharif,0.333704494767119,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Georges_Dumézil>,Georges Dumézil,0.3335725627351708,4,2,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Leonardo_Polo>,Leonardo Polo,0.3335152161199982,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gila_Sher>,Gila Sher,0.3334462255208759,2,3,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Salah_Jadid>,Salah Jadid,0.3334285600259123,0,2,2,0,0,0,0,0,0,0,0,1,[],False,False,False,True
<http://dbpedia.org/resource/Alice_von_Hildebrand>,Alice von Hildebrand,0.3334008184215591,1,1,2,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Aleksandr_Dianin>,Aleksandr Dianin,0.3333937954118047,1,2,3,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Akeel_Bilgrami>,Akeel Bilgrami,0.333180820608151,1,4,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gilbert_Simondon>,Gilbert Simondon,0.3331616265016988,6,7,13,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stephen_Wolfram>,Stephen Wolfram,0.3331454158080635,0,1,1,2,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Vladimir_Prelog>,Vladimir Prelog,0.3330782172782755,0,3,3,1,6,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gustav_Teichmüller>,Gustav Teichmüller,0.3329720886965852,3,4,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Eric_X._Li>,Eric X. Li,0.3329625,0,1,1,3,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gregory_J._Moore>,Gregory J. Moore,0.3329625,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jan_Hus__Jan_Hus__1>,Jan Hus  Jan Hus  1,0.3327038343881449,7,2,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Harold_Garfinkel>,Harold Garfinkel,0.3326683822964262,5,3,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lynette_Spillman>,Lynette Spillman,0.3325870380642072,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Manuel_Arturo_Izquierdo_Peña>,Manuel Arturo Izquierdo Peña,0.3324928180803572,0,2,2,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_Lower_(physician)>,Richard Lower (physician),0.332473165618918,0,1,1,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ramkrishna_Bhattacharya>,Ramkrishna Bhattacharya,0.3323955095677948,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stanley_Jaki>,Stanley Jaki,0.3321453253927958,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carmine_Gorga>,Carmine Gorga,0.3321375360277809,0,3,3,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alfred_H._Clifford>,Alfred H. Clifford,0.3321363972280434,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Flamsteed>,John Flamsteed,0.3320547714134624,3,2,5,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Elisabeth_Kübler-Ross>,Elisabeth Kübler-Ross,0.3320537093652391,5,3,8,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_J._Clench>,William J. Clench,0.3320416666666667,0,1,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carl_Rogers>,Carl Rogers,0.3318197128650624,5,6,11,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wilhelm_Wundt>,Wilhelm Wundt,0.3318010812735738,14,5,19,0,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/André_Gorz>,André Gorz,0.3317573388365966,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Henry_of_Harclay>,Henry of Harclay,0.3317029755747511,1,1,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sebastián_Salinas_Gaete>,Sebastián Salinas Gaete,0.3316875,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Chris_Bobonich>,Chris Bobonich,0.3316875,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Oriol_Vinyals>,Oriol Vinyals,0.3316875,0,0,0,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Daniel_C._Carpenter>,Daniel C. Carpenter,0.3316875,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joyce_Taylor-Papadimitriou>,Joyce Taylor-Papadimitriou,0.3316875,0,1,1,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Margarita_Salas>,Margarita Salas,0.3316875,0,1,1,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louis_Witten>,Louis Witten,0.3316875,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Maude_Delap>,Maude Delap,0.3316383141116834,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Frank_Knight>,Frank Knight,0.3314295444971433,9,4,13,3,0,0,0,0,0,0,0,0,"[Profit (economics), Value theory]",False,False,False,True
<http://dbpedia.org/resource/Claus_Offe>,Claus Offe,0.331428501369292,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Maurice_Merleau-Ponty>,Maurice Merleau-Ponty,0.3313605836319058,30,10,40,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marcel_Paquet>,Marcel Paquet,0.3311830738652848,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/François_Noudelmann>,François Noudelmann,0.3311219412123042,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Colin_Blakemore>,Colin Blakemore,0.3311121295107316,0,1,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edgar_S._Brightman>,Edgar S. Brightman,0.3309303715535792,1,2,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gustav_Nossal>,Gustav Nossal,0.3309133928571428,2,1,3,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Carl_Neumann>,Carl Neumann,0.3308691074388875,0,0,0,2,4,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Miranda_Fricker>,Miranda Fricker,0.3308121980010222,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nader_El-Bizri>,Nader El-Bizri,0.3306787601264018,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1>,Algernon Sidney  Algernon Sidney  1,0.3304536550240628,46,6,52,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Elias_Porter>,Elias Porter,0.3303866422606611,0,4,4,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Harvey_Mansfield>,Harvey Mansfield,0.3302451238398834,1,9,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Akiho_Miyashiro>,Akiho Miyashiro,0.330193359375,0,3,3,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Walter_S._Huxford>,Walter S. Huxford,0.3300764692293174,0,2,2,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_R._Wilk>,Richard R. Wilk,0.3299932739015898,0,2,2,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/August_Ludwig_Hülsen>,August Ludwig Hülsen,0.329882257310714,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hyman_Minsky>,Hyman Minsky,0.32986415051724,13,8,21,2,0,0,0,0,0,0,0,0,[Macroeconomics],False,False,False,True
<http://dbpedia.org/resource/Walter_Sinnott-Armstrong>,Walter Sinnott-Armstrong,0.3298483465081245,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mark_D._McDonnell>,Mark D. McDonnell,0.3295220484798959,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Herbert_Kroemer>,Herbert Kroemer,0.3294150396298103,0,2,2,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Abdullah_Öcalan>,Abdullah Öcalan,0.3293661960445625,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Martine_Nida-Rümelin>,Martine Nida-Rümelin,0.3293570728952895,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bessarion>,Bessarion,0.3293029415774664,0,2,2,0,0,0,1,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Archimedes>,Archimedes,0.3291842695349042,7,1,8,0,9,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul_Bernays>,Paul Bernays,0.3291645055304592,0,3,3,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexander_Hamilton>,Alexander Hamilton,0.3290613138315078,1,3,4,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Jaenike>,John Jaenike,0.32903125,0,0,0,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Martin_Gruebele>,Martin Gruebele,0.32903125,0,0,0,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Honor_Fell>,Honor Fell,0.32903125,2,1,3,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gerd_B._Achenbach>,Gerd B. Achenbach,0.3290205574653941,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joel_Nigg>,Joel Nigg,0.3286328125,0,0,0,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Roy_A._Periana>,Roy A. Periana,0.3285170086241884,0,2,2,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Victor_Conrad>,Victor Conrad,0.3284649375,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Albert_Joseph_McConnell>,Albert Joseph McConnell,0.328445782228018,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lawton_Burns>,Lawton Burns,0.3284429668063434,0,2,2,2,0,0,0,0,0,0,0,0,"[Sociology, Healthcare management, Management science]",False,False,False,True
<http://dbpedia.org/resource/Luc_Montagnier>,Luc Montagnier,0.328315354310124,0,1,1,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paolo_Di_Vecchia>,Paolo Di Vecchia,0.328315354310124,1,0,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marjorie_Bick>,Marjorie Bick,0.3280458820221452,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Lachs>,John Lachs,0.3280345735039033,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Artur_Ekert>,Artur Ekert,0.3277487685288625,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_F._Buckley_Jr.>,William F. Buckley Jr.,0.3276955610926916,0,3,3,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Benjamin_Shreve>,Benjamin Shreve,0.3276569613835939,0,2,2,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Traian_Brăileanu>,Traian Brăileanu,0.3275928904477033,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hans_Rådström>,Hans Rådström,0.3275491117647575,1,2,3,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marcello_Malpighi>,Marcello Malpighi,0.3273609517631231,1,0,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/J._R._Martin>,J. R. Martin,0.3273415644646409,0,3,3,0,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ralph_Abraham_(mathematician)>,Ralph Abraham (mathematician),0.3272444052546151,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Janet_E._Mertz>,Janet E. Mertz,0.3271959077380952,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Birutė_Galdikas>,Birutė Galdikas,0.3271506618923612,0,3,3,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Igor_Ternov>,Igor Ternov,0.3270833333333334,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Emil_Wolf>,Emil Wolf,0.3269841627483807,0,0,0,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Thomas_Hunt_Morgan>,Thomas Hunt Morgan,0.32690625,3,1,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hamid_al-Din_al-Kirmani>,Hamid al-Din al-Kirmani,0.3267962766026774,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Don_Edward_Beck>,Don Edward Beck,0.3267393875258714,0,2,2,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Arthur_Jensen>,Arthur Jensen,0.3266995806789949,0,2,2,3,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Lightfoot_(biologist)>,John Lightfoot (biologist),0.3266191704363809,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Philip_Novak>,Philip Novak,0.3265626795882179,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Cyrus_Chothia>,Cyrus Chothia,0.3265600177448092,1,0,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louise_Antony>,Louise Antony,0.326516774780754,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Charles_Brenner_(biochemist)>,Charles Brenner (biochemist),0.3265114980396447,0,1,1,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robert_Phelps>,Robert Phelps,0.3263215187590005,1,0,1,1,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Horace>,Horace,0.3262951278284147,2,1,3,0,0,2,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edwin_Kuh>,Edwin Kuh,0.3262785847801002,2,3,5,2,0,0,0,0,0,0,0,0,"[Economics, Econometrics]",False,False,False,True
<http://dbpedia.org/resource/John_E._Osborn_(mathematician)>,John E. Osborn (mathematician),0.32626875,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Douglas_McIlroy>,Douglas McIlroy,0.32626875,0,0,0,2,11,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ron_Mallon>,Ron Mallon,0.3261828762107331,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/J._Ernest_Wilkins_Jr.>,J. Ernest Wilkins Jr.,0.3259828916955033,0,3,3,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_C._Clerk>,George C. Clerk,0.325790625,0,0,0,0,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Yu_Min_(physicist)>,Yu Min (physicist),0.3256867059754404,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Garth_Gibson>,Garth Gibson,0.3254993141680349,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Keith_Joseph>,Keith Joseph,0.3254350715505533,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/James_Jurin>,James Jurin,0.3254187257608971,0,1,1,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Peter_C._Fishburn>,Peter C. Fishburn,0.3252861282036442,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Philip_Kitcher>,Philip Kitcher,0.3251530396859274,5,6,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stefan_Burr>,Stefan Burr,0.325006241785665,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jyotiprasad_Medhi>,Jyotiprasad Medhi,0.324941857348202,1,0,1,4,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Naguib_Mahfouz>,Naguib Mahfouz,0.3246816935209535,0,1,1,0,0,3,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Tahar_Ben_Jelloun>,Tahar Ben Jelloun,0.3246816935209535,0,1,1,1,0,2,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Floris_Takens>,Floris Takens,0.324675,0,0,0,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Al-Mutanabbi>,Al-Mutanabbi,0.324675,4,2,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Arthur_Griffith>,Arthur Griffith,0.324675,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_Louis_Culberson>,William Louis Culberson,0.324675,0,1,1,3,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Eduardo_Torroja_Caballe>,Eduardo Torroja Caballe,0.324675,3,2,5,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ludwig_van_Beethoven>,Ludwig van Beethoven,0.324675,1,0,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jean_Prestet>,Jean Prestet,0.3246512712033673,1,1,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Fujiwara_Seika>,Fujiwara Seika,0.3244724609375,1,2,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
