uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline
<http://dbpedia.org/resource/Manuel_Arturo_Izquierdo_Peña>,Manuel Arturo Izquierdo Peña,0.3324928180803572,0,2,2,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Richard_Lower_(physician)>,Richard Lower (physician),0.332473165618918,0,1,1,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Vienna_Circle>,Vienna Circle,0.332427023920174,2,6,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ramkrishna_Bhattacharya>,Ramkrishna Bhattacharya,0.3323955095677948,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Stanley_Jaki>,Stanley Jaki,0.3321453253927958,0,1,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carmine_Gorga>,Carmine Gorga,0.33213753602778096,0,3,3,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Alfred_H._Clifford>,Alfred H. Clifford,0.33213639722804345,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Flamsteed>,John Flamsteed,0.3320547714134624,3,2,5,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Elisabeth_Kübler-Ross>,Elisabeth Kübler-Ross,0.33205370936523915,5,3,8,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_J._Clench>,William J. Clench,0.33204166666666673,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carl_Rogers>,Carl Rogers,0.3318197128650624,5,6,11,2,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Wilhelm_Wundt>,Wilhelm Wundt,0.3318010812735738,14,5,19,0,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/André_Gorz>,André Gorz,0.33175733883659664,0,4,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/G._H._Marcel>,G. H. Marcel,0.3317385017310055,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Henry_of_Harclay>,Henry of Harclay,0.33170297557475115,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Sebastián_Salinas_Gaete>,Sebastián Salinas Gaete,0.3316875,0,1,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Chris_Bobonich>,Chris Bobonich,0.3316875,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Oriol_Vinyals>,Oriol Vinyals,0.3316875,0,0,0,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Erika_Tatiana_Camacho>,Erika Tatiana Camacho,0.3316875,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Daniel_C._Carpenter>,Daniel C. Carpenter,0.3316875,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Joyce_Taylor-Papadimitriou>,Joyce Taylor-Papadimitriou,0.3316875,0,1,1,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Margarita_Salas>,Margarita Salas,0.3316875,0,1,1,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Louis_Witten>,Louis Witten,0.3316875,0,0,0,2,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Maude_Delap>,Maude Delap,0.3316383141116834,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Frank_Knight>,Frank Knight,0.33142954449714335,9,4,13,3,0,0,0,0,0,0,0,0,"[Profit (economics), Value theory]",false,false,false
<http://dbpedia.org/resource/Claus_Offe>,Claus Offe,0.33142850136929203,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Maurice_Merleau-Ponty>,Maurice Merleau-Ponty,0.3313605836319058,30,10,40,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marcel_Paquet>,Marcel Paquet,0.3311830738652848,0,6,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/François_Noudelmann>,François Noudelmann,0.33112194121230426,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Colin_Blakemore>,Colin Blakemore,0.33111212951073166,0,1,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Edgar_S._Brightman>,Edgar S. Brightman,0.33093037155357924,1,2,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gustav_Nossal>,Gustav Nossal,0.33091339285714283,2,1,3,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Carl_Neumann>,Carl Neumann,0.33086910743888753,0,0,0,2,4,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Miranda_Fricker>,Miranda Fricker,0.3308121980010222,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Nader_El-Bizri>,Nader El-Bizri,0.3306787601264018,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1>,Algernon Sidney  Algernon Sidney  1,0.3304536550240628,46,6,52,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Elias_Porter>,Elias Porter,0.33038664226066117,0,4,4,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/GNU_Octave>,GNU Octave,0.33035277824541504,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/INTLAB>,INTLAB,0.33035277824541504,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Scilab>,Scilab,0.33035277824541504,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Harvey_Mansfield>,Harvey Mansfield,0.3302451238398834,1,9,10,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Akiho_Miyashiro>,Akiho Miyashiro,0.33019335937500005,0,3,3,0,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Walter_S._Huxford>,Walter S. Huxford,0.33007646922931744,0,2,2,3,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Richard_R._Wilk>,Richard R. Wilk,0.3299932739015898,0,2,2,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/August_Ludwig_Hülsen>,August Ludwig Hülsen,0.329882257310714,0,5,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hyman_Minsky>,Hyman Minsky,0.32986415051724005,13,8,21,2,0,0,0,0,0,0,0,0,[Macroeconomics],false,false,false
<http://dbpedia.org/resource/Joshua_Gert>,Joshua Gert,0.32984834650812456,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Walter_Sinnott-Armstrong>,Walter Sinnott-Armstrong,0.32984834650812456,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Atom_(programming_language)>,Atom (programming language),0.32958098633885796,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mark_D._McDonnell>,Mark D. McDonnell,0.3295220484798959,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Herbert_Kroemer>,Herbert Kroemer,0.3294150396298103,0,2,2,2,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Abdullah_Öcalan>,Abdullah Öcalan,0.3293661960445625,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Martine_Nida-Rümelin>,Martine Nida-Rümelin,0.32935707289528954,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Bessarion>,Bessarion,0.3293029415774664,0,2,2,0,0,0,1,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Logo_(programming_language)>,Logo (programming language),0.3292359817363459,15,1,16,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Archimedes>,Archimedes,0.32918426953490426,7,1,8,0,9,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Paul_Bernays>,Paul Bernays,0.32916450553045923,0,3,3,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Alexander_Hamilton>,Alexander Hamilton,0.3290613138315078,1,3,4,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Jaenike>,John Jaenike,0.32903125000000005,0,0,0,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Martin_Gruebele>,Martin Gruebele,0.32903125000000005,0,0,0,2,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Honor_Fell>,Honor Fell,0.32903125000000005,2,1,3,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Gerd_B._Achenbach>,Gerd B. Achenbach,0.3290205574653941,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/XML>,XML,0.32865178571428577,4,0,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Joel_Nigg>,Joel Nigg,0.32863281250000004,0,0,0,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/JOVIAL>,JOVIAL,0.328530597709268,5,2,7,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Roy_A._Periana>,Roy A. Periana,0.3285170086241884,0,2,2,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Bosniaks>,Bosniaks,0.32850000000000007,0,0,0,0,0,0,1,0,0,0,1,2,[],true,false,false
<http://dbpedia.org/resource/Victor_Conrad>,Victor Conrad,0.3284649375,0,2,2,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Albert_Joseph_McConnell>,Albert Joseph McConnell,0.32844578222801807,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Lawton_Burns>,Lawton Burns,0.32844296680634344,0,2,2,2,0,0,0,0,0,0,0,0,"[Sociology, Healthcare management, Management science]",false,false,false
<http://dbpedia.org/resource/Luc_Montagnier>,Luc Montagnier,0.328315354310124,0,1,1,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Paolo_Di_Vecchia>,Paolo Di Vecchia,0.328315354310124,1,0,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marjorie_Bick>,Marjorie Bick,0.3280458820221452,0,2,2,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Lachs>,John Lachs,0.3280345735039033,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Sergey_Bulgakov>,Sergey Bulgakov,0.3279687887857952,2,2,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Artur_Ekert>,Artur Ekert,0.32774876852886253,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_F._Buckley_Jr.>,William F. Buckley Jr.,0.32769556109269166,0,3,3,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Benjamin_Shreve>,Benjamin Shreve,0.32765696138359396,0,2,2,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Traian_Brăileanu>,Traian Brăileanu,0.3275928904477033,0,6,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hans_Rådström>,Hans Rådström,0.3275491117647575,1,2,3,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Applesoft_BASIC>,Applesoft BASIC,0.3273757960327382,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Marcello_Malpighi>,Marcello Malpighi,0.32736095176312313,1,0,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/J._R._Martin>,J. R. Martin,0.32734156446464097,0,3,3,0,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ralph_Abraham_(mathematician)>,Ralph Abraham (mathematician),0.3272444052546151,0,1,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Janet_E._Mertz>,Janet E. Mertz,0.32719590773809526,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Birutė_Galdikas>,Birutė Galdikas,0.3271506618923612,0,3,3,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Igor_Ternov>,Igor Ternov,0.3270833333333334,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emil_Wolf>,Emil Wolf,0.3269841627483807,0,0,0,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Thomas_Hunt_Morgan>,Thomas Hunt Morgan,0.32690625000000006,3,1,4,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Maclisp>,Maclisp,0.32685023968557775,7,1,8,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Hamid_al-Din_al-Kirmani>,Hamid al-Din al-Kirmani,0.32679627660267746,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Don_Edward_Beck>,Don Edward Beck,0.3267393875258714,0,2,2,0,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Arthur_Jensen>,Arthur Jensen,0.3266995806789949,0,2,2,3,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/John_Lightfoot_(biologist)>,John Lightfoot (biologist),0.3266191704363809,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Philip_Novak>,Philip Novak,0.3265626795882179,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Cyrus_Chothia>,Cyrus Chothia,0.3265600177448092,1,0,1,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Louise_Antony>,Louise Antony,0.326516774780754,0,5,5,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Charles_Brenner_(biochemist)>,Charles Brenner (biochemist),0.32651149803964474,0,1,1,3,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Reduce_(computer_algebra_system)>,Reduce (computer algebra system),0.3264111169211316,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_Phelps>,Robert Phelps,0.32632151875900056,1,0,1,1,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Horace>,Horace,0.32629512782841474,2,1,3,0,0,2,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Edwin_Kuh>,Edwin Kuh,0.32627858478010024,2,3,5,2,0,0,0,0,0,0,0,0,"[Economics, Econometrics]",false,false,false
<http://dbpedia.org/resource/John_E._Osborn_(mathematician)>,John E. Osborn (mathematician),0.32626875,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Douglas_McIlroy>,Douglas McIlroy,0.32626875,0,0,0,2,11,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ron_Mallon>,Ron Mallon,0.3261828762107331,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/J._Ernest_Wilkins_Jr.>,J. Ernest Wilkins Jr.,0.3259828916955033,0,3,3,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/George_C._Clerk>,George C. Clerk,0.32579062500000006,0,0,0,0,5,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Yu_Min_(physicist)>,Yu Min (physicist),0.32568670597544047,0,2,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Garth_Gibson>,Garth Gibson,0.32549931416803496,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Keith_Joseph>,Keith Joseph,0.3254350715505533,0,1,1,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/James_Jurin>,James Jurin,0.32541872576089714,0,1,1,1,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Peter_C._Fishburn>,Peter C. Fishburn,0.3252861282036442,0,0,0,2,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/BASIC>,BASIC,0.3252028279286139,20,4,24,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Philip_Kitcher>,Philip Kitcher,0.3251530396859274,5,6,11,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/J._de_Maistre>,J. de Maistre,0.32508694526998594,4,2,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Stefan_Burr>,Stefan Burr,0.32500624178566506,0,0,0,2,2,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jyotiprasad_Medhi>,Jyotiprasad Medhi,0.324941857348202,1,0,1,4,3,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ericksonian_hypnosis>,Ericksonian hypnosis,0.3246955464283457,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Kevin_Hogan_(writer)>,Kevin Hogan (writer),0.3246955464283457,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Robert_Dilts>,Robert Dilts,0.3246955464283457,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Naguib_Mahfouz>,Naguib Mahfouz,0.3246816935209535,0,1,1,0,0,3,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Tahar_Ben_Jelloun>,Tahar Ben Jelloun,0.3246816935209535,0,1,1,1,0,2,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Floris_Takens>,Floris Takens,0.32467500000000005,0,0,0,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Al-Mutanabbi>,Al-Mutanabbi,0.32467500000000005,4,2,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Arthur_Griffith>,Arthur Griffith,0.32467500000000005,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/William_Louis_Culberson>,William Louis Culberson,0.32467500000000005,0,1,1,3,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Eduardo_Torroja_Caballe>,Eduardo Torroja Caballe,0.32467500000000005,3,2,5,1,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ludwig_van_Beethoven>,Ludwig van Beethoven,0.32467500000000005,1,0,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jean_Prestet>,Jean Prestet,0.3246512712033673,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Bilderberg_Group>,Bilderberg Group,0.32454750000000004,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Fujiwara_Seika>,Fujiwara Seika,0.32447246093750004,1,2,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Mencius>,Mencius,0.32447246093750004,10,2,12,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Guy_Debord>,Guy Debord,0.3243847523800228,9,8,17,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Ning_Xiang>,Ning Xiang,0.32437165079138325,3,0,3,2,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Dirk_Helbing>,Dirk Helbing,0.32437165079138325,0,0,0,1,6,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/C++/CLI>,C++/CLI,0.32434765934019844,0,3,3,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Brian_McLaren>,Brian McLaren,0.3243116376524768,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Emerging_Church_Movement>,Emerging Church Movement,0.3243116376524768,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Jay_Bakker>,Jay Bakker,0.3243116376524768,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Phyllis_Tickle>,Phyllis Tickle,0.3243116376524768,0,1,1,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Rob_Bell>,Rob Bell,0.3243116376524768,0,1,1,1,1,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Augustin_Thierry>,Augustin Thierry,0.3242500000000001,2,4,6,0,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/Chinese_Communist_Party>,Chinese Communist Party,0.32425000000000004,0,0,0,0,0,0,0,9,0,0,0,1,[],false,false,false
<http://dbpedia.org/resource/David_Gregory_(mathematician)>,David Gregory (mathematician),0.3240890895256087,2,3,5,3,0,0,0,0,0,0,0,0,[],false,false,false
<http://dbpedia.org/resource/JSON>,JSON,0.32408633002748005,1,1,2,0,0,0,0,0,0,0,0,0,[],false,false,false
